node,vip,rf_imp,logp,lasso
ESRRG,0.240941834,0.007941828,0.091237769,0
ESS2,0.080641917,4.79E-18,0.003832415,0
ETF1,0.268260597,5.99E-19,0.121363819,0
ETFDH,0.258396222,5.75E-18,0.043449777,0
ETHE1,0.21237283,0.001140591,0.046536019,0
ETNK1,0.136892699,1.04E-17,0.012578773,0
ETNK2,0.847767506,0.02092244,0.851290766,0
ETV3L,0.216337755,4.79E-19,0.038111449,0
ETV6,0.241458749,0.000253986,0.110034394,0
EVA1A,0.612345317,0.011252377,0.562166129,0
EVI2A,0.419941546,0.000260222,0.128534847,0
EVI2B,0.302657685,0.000894807,0.08969371,0
EVI5,0.191347133,0.000467436,0.076967154,0
EVI5L,0.097171282,0.001549149,0.02684548,0
EVL,0.467822589,0.013710291,0.497683985,0
EVX2,0.842534741,0.017618691,0.674060643,0
EWSR1,0.373195794,1.02E-18,0.253300142,0
EXOC3,0.162816718,0.000507715,0.032294925,0
EXOC4,0.167762073,0.001338278,0.053732801,0
EXOC5,0.276799332,6.59E-19,0.06477511,0
EXOC6B,0.400939143,2.40E-18,0.31427322,0
EXOC7,0.111175751,0.000695854,0.030540965,0
EXOC8,0.079729177,0.000224883,0.011969284,0
EXOSC4,0.337828621,0,0.460665681,0
EXOSC5,0.437104928,6.53E-18,0.498466457,0
EXOSC7,0.277664462,0.000267735,0.141477579,0
EXOSC8,0.178306692,1.14E-18,0.0436607,0
EYA2,0.397635314,0.005477394,0.176624678,0
EZH1,0.459741339,3.00E-18,0.283165001,0
EZH2,0.677263183,0.023172004,0.937411981,0
EZHIP,0.125396213,0.001601368,0.128603613,0
EZR,0.090105923,0.000523436,0.008208107,0
F11R,0.390914249,0.002196922,0.179307102,0
FAAP20,0.3105097,4.31E-18,0.283935791,0
FABP2,0.08551441,0.001302259,0.071814837,0
FABP3,0.392568389,5.75E-18,0.39214823,0
FADS1,0.445031324,0.000242874,0.483565932,0
FADS2,0.399418301,8.03E-18,0.370387717,0
FADS3,0.528742373,0.001001481,0.306498506,0.226444044
FADS6,0.267320531,7.73E-18,0.083923193,0
FAH,0.475072622,0.004313848,0.231369427,0
FAIM,0.235859788,0.003838447,0.06906391,0
FAM102A,0.3840402,0.001906313,0.165819922,0
FAM107A,0.875408527,0.017902899,0.831089609,0.211645531
FAM110A,0.371854137,0.00052115,0.275814459,0
FAM114A2,0.047200007,0.000268244,0.00168591,0
FAM117B,0.472485549,4.79E-19,0.43514345,0
FAM118A,0.193950745,0.001360095,0.048807784,0
FAM118B,0.419939468,0.003605759,0.130907483,0
FAM124A,0.650158279,0.000272167,0.546208743,0
FAM124B,0.41311971,0.001510981,0.118901101,0
FAM126B,0.25951843,0.000231309,0.085669678,0
FAM131C,0.03509815,0.003136426,0.216718057,0
FAM133A,0.04053802,0.000768974,0.188925386,0
FAM136A,0.564988153,3.83E-18,0.677648034,0
FAM153B,0.042876651,0.004848637,0.000164857,0
FAM156B,0.078190167,0,0.001221234,0
FAM161B,0.396033642,0.00040479,0.325376419,0
FAM163A,0.503646817,0.003492007,0.368629312,0
FAM166A,0.278294269,0.004122249,0.298092967,0
FAM166B,0.106042327,0.003619308,0.011954289,0
FAM167A,0.565078502,0.000767013,0.360260218,0
FAM168A,0.319679817,0.002629837,0.062590585,0
FAM168B,0.184665184,5.99E-20,0.037118119,0
FAM169A,0.465056557,0.000419782,0.331485242,0
FAM171A1,0.268420986,0.001493534,0.147481113,0
FAM174A,0.215879464,1.14E-18,0.128475076,0
FAM184A,0.359292149,0.001732843,0.207606612,0
FAM189A2,0.496115389,0.011401054,0.492578009,0
FAM200A,0.217597008,0.00032778,0.07649847,0
FAM204A,0.345950952,0.000252994,0.130641841,0
FAM210B,0.176186628,0.001030688,0.030525118,0
FAM214A,0.144636844,0.000455392,0.020031979,0
FAM214B,0.346245921,0.000449767,0.268629094,0
FAM217B,0.476690067,0.001002689,0.310153015,0
FAM220A,0.558001965,0.006845823,0.362656036,0
FAM221A,0.470076042,0.009417651,0.598879499,0
FAM221B,0.129671013,0.000264648,0.020176729,0
FAM222B,0.300503618,0.0040037,0.273202626,0
FAM228A,0.398271026,0.003462579,0.199593738,0
FAM241B,0.352614305,0.0019353,0.147686625,0
FAM25A,0.062439943,1.20E-19,0.003006118,0
FAM25C,0.105849864,0,0.018071852,0
FAM25G,0.087477872,0,0.019484921,0
FAM3C,0.305331599,0.000239876,0.064886634,0
FAM47B,0.021818607,0,0.000665487,0
FAM50B,0.230214564,0.001282158,0.118797296,0
FAM71C,0.077392571,0.001632219,0.030886914,0
FAM71F1,0.13357255,0.004045183,0.284594099,0
FAM76B,0.418774212,0.003273625,0.215500241,0
FAM81A,0.23709605,0.003695588,0.073910576,0
FAM81B,0.12367812,0.008195552,0.056267723,0
FAM83A,0.522214874,0.000754373,0.263309406,0
FAM9A,0.067412743,0.00026467,0.000900112,0
FAM9C,0.171060391,0,0.025606559,0
FANCG,0.496404799,0.007689536,0.335362323,0
FANCL,0.149745292,0.001058901,0.030826062,0
FARS2,0.063058006,0.002990789,0.016784097,0
FASLG,0.260097613,0.000267768,0.028209895,0
FASN,0.363077717,1.32E-18,0.459018837,0
FATE1,0.051882601,0.000682349,0.019453856,0
FAXDC2,0.815789152,2.28E-18,0.769551583,0
FBF1,0.070910164,0.000722429,0.00609051,0
FBLIM1,0.702248832,0.002034688,0.531487498,0
FBLN1,0.3325697,0.000899534,0.137067407,0
FBLN2,0.407032034,0,0.134139194,0
FBLN5,0.479410115,0.003704732,0.196522578,0
FBP1,0.383591316,0.000489121,0.304107791,0
FBXL18,0.195653358,0.00144609,0.029441416,0
FBXL19,0.450111397,0.001884114,0.342618483,0
FBXL7,0.613990636,0.000265832,0.515525682,0
FBXO17,0.721940408,0.002984792,0.655401844,0
FBXO28,0.328795699,0.000273151,0.079744188,0
FBXO34,0.25205852,0.001363454,0.038670585,0
FBXO46,0.532956693,6.35E-18,0.5266124,0
FBXW5,0.297018519,4.67E-18,0.201184072,0
FCER1G,0.485366103,0.001353122,0.15042083,0
FCGR1A,0.508198724,0.000872844,0.25857854,0
FCGR2A,0.566707388,0.012021462,0.268829087,0
FCHO1,0.379000263,0.003871095,0.081858954,0
FCHSD2,0.54299623,0.002828886,0.408304758,0
FCRL3,0.242869382,0.000419782,0.036801132,0
FCSK,0.285646593,0.001950744,0.167848955,0
FDCSP,0.23242957,0,0.028530277,0
FDX2,0.264988652,0.000781981,0.085291513,0
FEM1A,0.098681421,0.000266005,0.017673685,0
FEM1C,0.129166836,5.99E-20,0.02007726,0
FEZF1,0.255209773,0.001193728,0.339668034,0
FFAR3,0.123428574,4.79E-19,0.037514888,0
FGD1,0.374777761,0,0.139604029,0
FGD2,0.352141754,0.000263863,0.10213215,0
FGF10,0.70838141,0.000252994,0.431532491,0
FGF11,0.39288919,0.000647664,0.193199887,0
FGF12,0.048304293,0.001766357,0.120533494,0
FGF14,0.307821521,0.003417917,0.32174289,0
FGFBP1,0.292445333,0.001715719,0.183545398,0
FGFR1OP2,0.42978938,4.79E-18,0.191652078,0
FH,0.361187701,0.005205129,0.252280062,0
FHL5,0.417722935,0.00152382,0.21553027,0
FIG4,0.020068986,0.001664077,0.012020547,0
FIGLA,0.125946419,0.000899534,0.018155844,0
FIGNL1,0.376262219,8.75E-18,0.120755102,0
FIP1L1,0.280231341,1.92E-18,0.041450647,0
FITM2,0.217168415,9.89E-18,0.097611107,0
FKBP1A,0.260740267,0.000260222,0.048651704,0
FKBP5,0.331386007,1.20E-19,0.10697646,0
FKBP6,0.273073208,0.000265362,0.100584961,0
FKBP7,0.550189611,0.002464909,0.282735398,0
FLACC1,0.164975445,0.001788841,0.105865784,0
FLAD1,0.487140983,0,0.472096112,0
FLI1,0.070159449,5.75E-18,0.097147103,0
FLOT1,0.337148902,0.000472255,0.140787947,0
FLYWCH1,0.105310908,0.003682237,0.016835395,0
FMNL2,0.26065354,0.002370063,0.049521765,0
FMR1,0.442046063,0.004042281,0.247237705,0
FNDC11,0.201015945,0.000512734,0.034748439,0
FNDC3B,0.211196446,3.60E-19,0.142079173,0
FNDC9,0.042348079,1.20E-19,0.066187523,0
FNTB,0.116819232,4.79E-19,0.009539059,0
FOS,0.254459093,0.00250841,0.120048892,0
FOSB,0.255362695,0.00288261,0.130695161,0
FOSL1,0.24195506,0.003166555,0.094631968,0
FOSL2,0.256155229,0.000286726,0.122489951,0
FOXC2,0.37495516,0.00133645,0.12241158,0
FOXD2,0.173646937,0,0.01397117,0
FOXD4L1,0.300292067,0,0.175968984,0
FOXD4L3,0.235811982,0.000782309,0.038168574,0
FOXD4L4,0.112866674,5.75E-18,0.006606203,0
FOXH1,0.358232901,0.002785337,0.323145427,0
FOXI1,0.407248804,0.007055326,0.534945564,0
FOXJ3,0.182153583,0.002460747,0.042693933,0
FOXN1,0.348512315,0.00466082,0.09632552,0
FOXP3,0.307715369,0.002255548,0.12608268,0
FRG1,0.040443401,0.000788481,0.033064922,0
FRK,0.136500539,0.003465077,0.033231203,0
FRMD6,0.862788944,0.005138694,0.730269491,0
FRS3,0.427155099,0,0.280142666,0
FSBP,0.147816017,0.00185357,0.100299042,0
FSD2,0.065725932,0.00114517,0.033807347,0
FTCD,0.136609172,1.20E-19,0.010030104,0
FTH1,0.437153548,0.002222818,0.295437639,0
FTHL17,0.094000276,0,0.00874193,0
FTO,0.441291044,2.88E-18,0.338089446,0
FUBP1,0.351282706,1.20E-19,0.152966999,0
FUBP3,0.377516827,0,0.09752109,0
FUCA2,0.450872633,0.001142265,0.396753679,0
FUNDC1,0.234561768,0.003784499,0.073955236,0
FUT9,0.101618041,0.001405441,0.009264905,0
FXR1,0.445610125,0.001735847,0.180290208,0
FXR2,0.242141586,0.003081673,0.087278806,0
FXYD3,0.411182093,0.000231309,0.188273107,0
FXYD6,0.644535714,0.000499741,0.45555157,0
FZD9,0.158687417,0.011870872,0.155601439,0
G00007,0.063822053,0,0.013281348,0
G00016,0.127394714,1.20E-19,0.008745088,0
G00056,0.041893816,0,0.002455852,0
G10595,0.443666618,0.000264863,0.458283147,0
G3BP2,0.170807447,5.99E-19,0.057706059,0
GAB2,0.38811843,4.97E-18,0.160113244,0
GABARAP,0.237372104,0.000242874,0.055189938,0
GABARAPL1,0.347204519,0.001927572,0.226614455,0
GABARAPL2,0.057375758,1.20E-19,0.0081752,0
GABPA,0.34432086,0.001333155,0.144796363,0
GABPB1,0.452935682,0.002227419,0.327347758,0
GABPB2,0.266673148,0.000758038,0.119442132,0
GABRQ,0.269205734,0.011002429,0.362957278,0
GAD1,0.532891675,1.80E-18,0.366865413,0.14746938
GAD2,0.128582725,0.000960026,0.057583148,0
GADD45B,0.170586293,0.001454053,0.035921215,0
GADD45G,0.298898014,0.003127652,0.174400903,0
GADD45GIP1,0.290093376,0,0.151243548,0
GAL,0.317944702,0.04585944,0.71326238,0
GAL3ST1,0.199836246,0.001413276,0.205195777,0
GALNT11,0.212777615,0.001071263,0.072941642,0
GALNT15,0.388266007,0.00114974,0.14746793,0
GALT,0.293238393,4.91E-18,0.117918839,0
GAMT,0.230479974,0.001024281,0.035800195,0
GAPDHS,0.111102512,5.99E-20,0.047990681,0
GAREM1,0.270780445,1.20E-19,0.093338208,0
GAS2L2,0.246388105,0.001542976,0.022684791,0
GAS2L3,0.521219493,0.017931042,0.371791601,0
GAS7,0.452787261,1.44E-18,0.216285181,0
GAST,0.054338208,0.001526553,0.018925572,0
GATA1,0.139942862,0.000259066,0.005553809,0
GATA3,0.746551722,0.004205329,0.629187085,0
GATAD2B,0.166454519,0.004252224,0.097766357,0
GATC,0.297794029,2.12E-17,0.135446833,0
GCA,0.270811239,0.00053972,0.144601165,0
GCC1,0.235406958,0.001713738,0.097703275,0
GCH1,0.060669127,0.000510281,0.015435928,0
GCLM,0.291279857,0.000962744,0.086596531,0
GCM2,0.089143358,1.05E-17,0.002213828,0
GCSAML,0.145650825,0.001525385,0.02753312,0
GCSH,0.232098736,0,0.073737355,0
GDAP2,0.122525058,1.92E-18,0.047202048,0
GDPD5,0.300642113,0.00090862,0.104088701,0
GEMIN2,0.424786416,0.003977478,0.237772395,0
GEMIN4,0.543566921,0.012290783,0.43528342,0
GET1,0.098250597,5.99E-20,0.021511559,0
GET3,0.290129077,0.000929452,0.151030953,0
GET4,0.383626709,0.000703983,0.247879163,0
GFAP,0.055841508,0.001812212,0.129996476,0
GFM2,0.148169799,5.09E-18,0.035597649,0
GFOD1,0.405655517,0.001269518,0.162563936,0
GGA1,0.525056122,0.003682056,0.501625908,0
GGA3,0.087691016,0.002845835,0.001721656,0
GGN,0.44724809,1.80E-18,0.178638294,0
GGPS1,0.202934563,0.001146156,0.050295564,0
GGT1,0.218893971,0.000505911,0.060154286,0
GGT5,0.489604123,0.001286847,0.163215812,0.3046117
GGT6,0.538025203,0.007414871,0.470302559,0
GGT7,0.337821249,0.002264729,0.151996604,0
GGTLC2,0.079781325,0.00123793,0.020545088,0
GHITM,0.315967998,0.002832621,0.200289357,0
GIGYF1,0.422284814,0.000731234,0.314311588,0
GIMAP1,0.400977663,0.002240392,0.073188087,0
GIMAP5,0.104950652,0.001150533,0.047575815,0
GINS3,0.404818731,0.000494744,0.166280952,0
GINS4,0.357858369,0.00077043,0.115824271,0
GIT2,0.373477857,8.03E-18,0.165331962,0
GJA1,0.721637984,0.002257807,0.666865978,0
GJA5,0.364677755,0.002309235,0.143080058,0
GJB1,0.566055833,0.00280077,0.616627018,0
GJB2,0.207711121,0,0.145161692,0
GJB3,0.447305792,9.59E-19,0.359703988,0
GJB4,0.487981331,0.004433344,0.47509255,0
GJB5,0.630369706,0.00076536,0.596230913,0
GJB6,0.079570654,0,0.00918382,0
GJC3,0.449870492,0.043297188,0.338950787,0.106009306
GKAP1,0.180236597,0.000245327,0.023863273,0
GKN1,0.102914974,0,0.135124846,0
GLB1,0.093031477,0.000996406,0.015648058,0
GLI1,0.349362419,0.000285734,0.035224404,0
GLIS2,0.566677283,0.003801736,0.39724726,0
GLIS3,0.659600694,7.19E-19,0.457570192,0
GLMN,0.379693914,4.79E-18,0.253404564,0
GLRX3,0.155500247,0.000273151,0.07393913,0
GLUL,0.433345906,1.56E-18,0.336495096,0
GLYCTK,0.400535688,0.001074796,0.371154202,0
GMCL1,0.274723977,0.0024125,0.107055038,0
GMEB2,0.483498126,5.39E-19,0.436498814,0
GMIP,0.299110067,0.000385514,0.064815713,0
GMNN,0.369212237,0.000802969,0.281398258,0
GMPPA,0.414681479,0.000624276,0.30966442,0
GMPPB,0.308523421,0.000263114,0.166767954,0
GNAI1,0.160194112,0.000956938,0.0300496,0
GNAI2,0.696178338,0.001500824,0.68619065,0
GNAI3,0.294427004,0.000249102,0.095516588,0
GNB1,0.325477618,0.002255675,0.08746925,0
GNE,0.433792141,0.000294393,0.259385661,0
GNG13,0.244842107,0.001579528,0.453538822,0
GNMT,0.388742627,2.16E-18,0.166478238,0
GNPDA1,0.400943845,0.011277613,0.222201491,0
GOLGA1,0.312360362,4.79E-19,0.071096591,0
GOLGA6A,0.05943434,5.99E-20,0.003464874,0
GOLGA6L2,0.098774538,0,0.000132553,0
GOLGA7,0.247491967,0.001146476,0.088418954,0
GOLGA8F,0.145309703,0,0.030720909,0
GOLM1,0.510324613,0.001489513,0.707425169,0
GOLT1A,0.099879701,1.20E-19,0.001862631,0
GOPC,0.342511821,5.99E-20,0.166075988,0
GORAB,0.297282764,5.99E-20,0.091156711,0
GORASP1,0.14630065,0.000508786,0.017463425,0
GOSR2,0.093842449,0.00438933,0.014543651,0
GOT1,0.173573631,0.001149374,0.037376435,0
GOT1L1,0.077992087,0,0.044575156,0
GOT2,0.173397098,5.87E-18,0.1277944,0
GPANK1,0.194296348,0.000799942,0.057055169,0
GPATCH2,0.37556494,7.19E-19,0.11064689,0
GPATCH2L,0.19896799,7.07E-18,0.127804426,0
GPBP1,0.113222725,0.000513339,0.022333335,0
GPBP1L1,0.101133156,2.40E-18,0.011742536,0
GPKOW,0.244700851,1.92E-18,0.054356337,0
GPR101,0.081510339,0.000509366,0.027302319,0
GPR119,0.079158889,0.000761757,0.017318058,0
GPR151,0.119605999,0.000819513,0.048796492,0
GPR161,0.723451098,0.003154837,0.529672336,0
GPR25,0.144998559,1.08E-18,0.000354527,0
GPR37L1,0.379751025,0.002619687,0.313282265,0
GPR61,0.123447471,0.002688676,0.010088204,0
GPRASP2,0.368408013,0.001219978,0.188633633,0
GPRC5D,0.407603772,0.004687829,0.25345576,0.040398655
GPRIN2,0.156851692,0.0013493,0.041142226,0
GPS2,0.216027044,0.001561924,0.098682407,0
GPSM1,0.470070929,0.004312686,0.333086551,0
GPSM2,0.489341545,0.000456686,0.511378286,0
GPSM3,0.331220388,0.000266487,0.10247436,0
GPX7,0.536485728,0.000971496,0.522230663,0
GRAMD4,0.04308521,0.002218125,0.080153005,0
GRAP2,0.14348202,0.000260555,0.041473312,0
GRB10,0.271984167,0.001306123,0.061589089,0
GRB2,0.219384969,0.000754113,0.021273149,0
GRB7,0.124788069,0.000785228,0.068583211,0
GRHL2,0.422149029,0.000467757,0.237395734,0
GRHL3,0.33048229,0.006364173,0.195056653,0
GRINA,0.439450991,0.004316519,0.429873926,0
GRIP1,0.50545562,0.005515675,0.316875186,0
GRIPAP1,0.472282721,4.79E-19,0.33717364,0
GRM2,0.314424971,0.003262364,0.145575885,0
GRN,0.1368997,0.002824546,0.015819262,0
GRXCR1,0.504346009,0,0.077306484,0
GSC2,0.172304856,0.000519592,0.049122258,0
GSDMD,0.152634058,0,0.051279915,0
GSE1,0.215640567,4.91E-18,0.104321286,0
GSTA1,0.116084722,3.83E-18,0.070567262,0
GSTA2,0.24704948,0,0.090015529,0
GSTA3,0.101987255,0,0.035267389,0
GSTA4,0.143915756,1.86E-18,0.007341783,0
GSTA5,0.025288128,0,0.003754756,0
GSTK1,0.074325167,4.43E-18,0.012486157,0
GSTM1,0.573447188,0.000255657,0.329385884,0
GSTM2,0.536895459,0,0.507458117,0
GSTM3,0.808549355,0.376157509,0.811102252,0.387453945
GSTM4,0.833182652,2.46E-18,0.774715612,0
GSTM5,0.665494516,4.79E-19,0.575303183,0
GSTO1,0.018758921,0.00076747,0.021121358,0
GSTO2,0.291509732,0.001180842,0.12293353,0
GSTP1,0.79515111,0.018267791,0.751902463,0
GSTT2B,0.317442456,0.022853129,0.166274974,0.089448966
GSTZ1,0.539130033,0.00279133,0.409954266,0
GTF2A1,0.253063595,2.88E-18,0.028942905,0
GTF2E2,0.157588646,0.004927905,0.031033645,0
GTF2F2,0.086182744,0.003440831,0.029401176,0
GTF2H1,0.211670597,0,0.0377608,0
GTF2H4,0.462469819,0.01062706,0.234175308,0
GTF2H5,0.103073694,5.39E-18,0.007144807,0
GTF2I,0.148182416,8.63E-18,0.019752121,0
GTF3C2,0.369594313,0,0.188098686,0
GTPBP2,0.395251224,0.001654324,0.126465559,0
GTPBP3,0.602473237,0.000255657,0.724731984,0
GTPBP4,0.42781678,0.001792957,0.354102569,0
GTSF1L,0.326193388,1.98E-18,0.108383275,0
GUCA1A,0.202093679,0.000727564,0.031877812,0
GUCA2A,0.109467576,0.001492649,0.026312183,0
GUCD1,0.12176186,1.05E-17,0.024108903,0
GUCY1A2,0.339860146,0.002028245,0.18369682,0
GYPA,0.182426815,1.20E-19,0.084640751,0
GYPC,0.391317885,0.000239876,0.199779074,0
GYS1,0.230186392,4.19E-18,0.080973194,0
H2AW,0.544250453,0.003587148,0.749395062,0
H2BC15,0.561788574,5.03E-18,0.647049741,0
H2BC4,0.332833101,0.00238572,0.186522217,0
H2BC9,0.299297877,0,0.019698686,0
H3-3B,0.323922417,0.000258616,0.131641385,0
H3-5,0.068445613,0.001469241,0.005729713,0
H3C4,0.432442959,0.00373892,0.234433547,0
H4C6,0.028762917,0,0.000599971,0
H4C7,0.060153917,0,0.005747644,0
HACL1,0.205804314,7.67E-18,0.108349246,0
HADH,0.122083753,1.20E-19,0.003812701,0
HADHA,0.044995192,0.001634099,0.008800872,0
HADHB,0.297271914,8.63E-18,0.109027772,0
HAP1,0.305531292,0.000526879,0.145844858,0
HAPLN2,0.498176528,0.003005641,0.433689639,0
HAUS1,0.276490011,0.003877113,0.122670151,0
HAUS3,0.304381205,4.79E-19,0.112020963,0
HAUS8,0.300833033,0.00075247,0.092775771,0
HBQ1,0.15616287,0.000231309,0.358701321,0
HBZ,0.175649924,0,0.014335805,0
HCK,0.304092764,4.85E-18,0.071109951,0
HDAC4,0.198179946,1.15E-17,0.042732828,0
HDAC7,0.341551705,7.67E-18,0.077254199,0
HDDC2,0.296389128,0.000774884,0.093220807,0
HDHD3,0.156052938,1.02E-18,0.041483308,0
HDX,0.312656536,1.20E-19,0.133238648,0
HEATR1,0.216050665,0.000255657,0.028145684,0
HELT,0.268355371,1.68E-18,0.165419363,0
HEMGN,0.116224396,0,0.038892116,0
HEMK1,0.378316483,0.000742115,0.306349144,0
HERPUD1,0.348285859,1.20E-19,0.175036728,0
HERPUD2,0.320351935,0,0.129001324,0
HESX1,0.346863224,0.001296954,0.294388822,0
HEXIM2,0.22572487,0.00134159,0.112495941,0
HEY1,0.442357797,0.001446803,0.215385968,0
HEY2,0.295313777,0.004119606,0.307652997,0
HGFAC,0.197957653,1.98E-18,0.075769752,0
HHATL,0.071032579,0.003036737,0.384029931,0
HHEX,0.412205754,0.006235623,0.150625235,0
HIBADH,0.18723953,9.59E-19,0.044469299,0
HIC2,0.24717042,0.000441589,0.102696588,0
HIGD2B,0.188221281,0.00130236,0.044802223,0
HIKESHI,0.427139421,0.005898974,0.283639424,0
HILPDA,0.231789459,0.000599689,0.097683033,0
HIP1,0.338362375,0.000514019,0.091624107,0
HIP1R,0.047325352,0.000263863,0.003021033,0
HIVEP1,0.196351421,0.000913373,0.047709852,0
HLX,0.499558846,0.001788713,0.34078253,0
HMBOX1,0.080662282,7.67E-18,0.018592062,0
HMG20A,0.547844823,0.000507369,0.386613034,0
HMG20B,0.560446181,0.00857726,0.577966695,0
HMGA1,0.165970187,0.001202672,0.064570465,0
HMGB3,0.473210908,0.001989158,0.564567937,0
HMGB4,0.092308538,0,0.021446236,0
HMGXB4,0.169833679,3.60E-19,0.033394536,0
HMOX2,0.362872325,1.20E-18,0.254202285,0
HNF1B,0.243696467,4.31E-18,0.087477758,0
HNMT,0.368312935,0.000259023,0.189632215,0
HNRNPC,0.476937541,0.002211036,0.307038882,0
HNRNPCL1,0.124142904,5.99E-20,0.01554928,0
HNRNPDL,0.337009478,1.44E-18,0.146395903,0
HNRNPF,0.548203202,0.000985095,0.446066928,0
HNRNPH1,0.43587415,0.002747904,0.21965617,0
HNRNPK,0.564599579,0.002602137,0.37054636,0
HNRNPLL,0.339979332,1.80E-19,0.110788996,0
HNRNPM,0.295671986,0.000502017,0.178780146,0
HNRNPR,0.366112457,0,0.126020981,0
HNRNPU,0.414712851,2.40E-18,0.221478645,0
HNRNPUL1,0.426152822,0.002381765,0.121036594,0
HOMER1,0.195493537,0.000686917,0.064601267,0
HOMER3,0.421577814,0.000771325,0.42706474,0
HOOK1,0.239698191,1.20E-19,0.088477854,0
HOOK3,0.235726798,0.000541391,0.089861882,0
HORMAD2,0.190997113,1.16E-17,0.040848863,0
HOXB2,0.507718053,0.000910493,0.449659039,0
HOXB5,0.435753872,0.004373739,0.17002644,0
HOXB6,0.510057022,0.004977618,0.138232634,0
HOXB9,0.484725023,0.005557191,0.193106696,0
HOXC4,0.493251903,0.722646108,0.785510402,0
HOXC5,0.369955809,0.003163348,0.483872345,0
HOXC8,0.188216799,0.00268047,0.058440209,0
HOXC9,0.314879541,0.000503177,0.099837074,0
HOXD12,0.736085942,0,0.536911735,0
HOXD3,0.399227348,0.002941278,0.168183096,0
HOXD4,0.422478459,0.00040479,0.026705151,0
HOXD8,0.380764523,0.001996007,0.141126958,0
HPCA,0.125892719,0.000998528,0.04800944,0
HPCAL1,0.363644614,0.000265771,0.368111021,0
HPCAL4,0.465570053,0.001401506,0.312979671,0
HPGDS,0.137302304,0.00143727,0.110986044,0
HPRT1,0.454844903,1.74E-18,0.267042049,0
HR,0.536879788,0.000495353,0.397805519,0
HRG,0.092748651,1.20E-19,0.051749826,0
HROB,0.453022264,0.001146267,0.253481767,0
HS3ST1,0.132408778,0.001775728,0.032943738,0
HS3ST2,0.16673897,0.001144311,0.114934145,0
HS3ST3A1,0.656740369,0.000253986,0.426138127,0
HS3ST3B1,0.267353815,1.80E-19,0.100823726,0
HS3ST5,0.543067592,0.003978319,0.363176781,0
HSBP1L1,0.205544842,0.00294096,0.056935713,0
HSD17B10,0.390098323,0.000261155,0.3518607,0
HSD17B11,0.288149524,0.001392671,0.125981576,0
HSD17B14,0.195034838,0.000783614,0.066253285,0
HSD17B4,0.35464927,0.002294591,0.208438337,0
HSD17B7,0.192988574,0,0.038696871,0
HSD3B1,0.060096252,0.001156746,0.000911777,0
HSD3B2,0.050414186,2.16E-18,0.016200069,0
HSD3B7,0.33979912,0.000519588,0.413074924,0
HSF2,0.301428211,0,0.117819724,0
HSF4,0.407869024,0.000711371,0.420742962,0
HSFY2,0.106549814,0,0.027840233,0
HSPA1A,0.245858991,0.004728379,0.008192612,0
HSPA1B,0.23052562,0.001687582,0.065874786,0
HSPA6,0.364385384,0.021627224,0.111967333,1
HSPA8,0.206332208,1.20E-19,0.095963658,0
HSPB2,0.262826706,1.92E-18,0.420478917,0
